lfhf,pnn50,sloc,ted,elapsed-seconds,label
3.07,0.19,18,2,41,1
3.08,0.19,18,2,42,1
3.12,0.19,18,2,43,1
3.14,0.18,18,2,44,1
3.16,0.18,18,2,45,1
3.18,0.18,18,2,46,1
3.22,0.17,18,2,47,1
3.26,0.16,18,2,48,1
3.28,0.16,18,2,50,1
3.32,0.16,18,2,52,1
3.42,0.16,18,2,55,1
3.54,0.16,18,2,58,1
3.64,0.16,18,2,62,1
3.8,0.16,18,2,65,1
3.92,0.15,18,2,68,1
4.14,0.15,18,2,71,1
4.34,0.15,18,2,75,1
4.15,0.15,18,2,76,1
4.16,0.14,18,2,77,1
4.14,0.14,18,2,80,1
4.09,0.14,18,2,83,1
3.97,0.13,18,2,87,1
3.81,0.12,18,2,90,1
3.77,0.12,18,2,93,1
3.65,0.12,18,2,96,1
3.55,0.11,18,2,99,1
3.51,0.11,18,2,102,1
3.54,0.11,18,2,106,1
3.59,0.11,18,2,109,1
3.65,0.11,18,2,112,1
3.7,0.11,18,2,115,1
3.76,0.11,18,2,118,1
3.82,0.11,18,2,122,1
3.92,0.11,18,2,125,1
4.05,0.11,18,2,128,1
4.26,0.11,18,2,131,1
4.6,0.1,18,2,134,1
5.49,0.1,18,2,138,1
7.05,0.1,18,2,141,1
4.81,0.1,18,2,144,1
6.98,0.09,18,2,147,1
10.75,0.09,18,2,151,1
14.61,0.09,18,2,154,1
23.11,0.09,18,2,157,1
35.4,0.09,18,2,160,1
211.46,0.09,18,2,163,1
1668.0,0.09,18,2,166,1
0.0,0.08,18,2,170,1
0.0,0.08,18,2,173,1
0.0,0.08,18,2,176,1
0.0,0.08,18,2,179,1
0.0,0.07,18,2,182,1
0.0,0.06,18,2,186,1
0.0,0.06,18,2,189,1
0.0,0.06,18,2,192,1
0.0,0.06,18,2,195,1
0.0,0.06,18,2,198,1
0.0,0.06,18,2,202,1
0.0,0.06,18,2,205,1
0.0,0.06,18,2,208,1
0.0,0.06,18,2,211,1
0.0,0.06,18,2,214,1
0.0,0.05,18,2,218,1
0.0,0.05,18,2,221,1
0.0,0.05,18,2,224,1
0.0,0.05,18,2,227,1
0.0,0.04,18,2,230,1
0.0,0.04,18,2,234,1
0.0,0.04,18,2,237,1
0.0,0.04,18,2,240,1
0.0,0.04,22,3,1,1
0.0,0.04,22,3,4,0
0.0,0.04,22,3,8,0
0.0,0.04,22,3,11,0
0.0,0.04,22,3,14,0
0.0,0.04,22,3,17,0
0.0,0.04,22,3,20,0
0.0,0.04,22,3,24,0
0.0,0.04,22,3,27,0
